merge,left,right,distance,height
2030,2044,2047,1.3013042907571075,1.4512921945779271
2031,2147,2180,1.3445404849413274,1.4513753113821048
2032,177,370,1.2236126393415787,1.4514458975252797
2033,2020,2110,1.265351313105666,1.4515481289828953
2034,312,324,1.4219010939894645,1.4526936447915715
2035,965,966,1.2891356593855132,1.4527800126211012
2036,1200,1201,1.3640675467545016,1.4529069244235906
2037,128,167,1.263909010330475,1.45294182948396
2038,1363,1376,1.3333120746604583,1.45373132736927
2039,828,835,1.30913847144409,1.4540813661059493
2040,1635,1647,1.2842650562457423,1.454157176991447
2041,1276,1344,1.2214494567972125,1.4544838135768732
2042,1884,2035,1.1800243569491264,1.4546739235032617
2043,343,370,1.2239704822815791,1.4556361889726404
2044,948,1238,1.2657141513490209,1.4559526012343913
2045,841,1081,1.2204117181938086,1.4562723502292034
2046,331,417,1.1947482870411477,1.4575523887444812
2047,92,131,1.3335990381512068,1.457874928266387
2048,684,751,1.213791916403521,1.4580349471798353
2049,247,248,1.2148773068702459,1.4583681560848838
2050,826,1006,1.2993686326587297,1.4585769974429752
2051,2087,2115,1.3175941794682875,1.4587850434819782
2052,156,157,1.377800179029359,1.4588235240020022
2053,2015,2145,1.295019239213061,1.4598367132385903
2054,561,564,1.2458229528837452,1.4598400982291686
2055,138,144,1.460247043678373,1.460247043678373
2056,1150,1246,1.3393888849150628,1.460482835690754
2057,1225,1276,1.1906095163436943,1.4613172518498696
2058,1818,1888,1.2556504940728164,1.4616114790158743
2059,1963,1968,1.3265088956882791,1.4617563577278352
2060,457,561,1.2785947058269518,1.461966237198528
2061,2044,2048,1.2382715075986421,1.4626113884685994
2062,584,607,1.3831468606388981,1.4636267567023242
2063,730,1238,1.2055533350032328,1.4648264806025366
2064,1323,1418,1.2692631372432703,1.465286060053639
2065,1826,2110,1.267372476108457,1.4661829136345181
2066,843,848,1.2889047715809276,1.4670659173649478
2067,81,315,1.2198472080077714,1.4675970804232739
2068,1363,1402,1.223657809754897,1.4676847455552922
2069,1187,1207,1.4688054519854938,1.4688054519854938
2070,1153,1155,1.3240514510010406,1.469243935434179
2071,105,108,1.3971332407887973,1.4693776410409647
2072,1475,1497,1.216905437385098,1.4697819727247179
2073,8,10,1.3667392547505877,1.4699467251498979
2074,1248,1250,1.2951472744769363,1.4703452439186233
2075,1410,1434,1.27262851348433,1.470402478287002
2076,2072,2073,1.4700322778630344,1.470783878552293
2077,134,236,1.2332931138873298,1.4711076471682691
2078,694,706,1.4476112155176597,1.4711364590961362
2079,510,512,1.353601268674725,1.4712100820513836
2080,758,2154,1.4522560445898034,1.47125390765523
2081,0,11,1.4334648333919562,1.4716125564343525
2082,1126,1299,1.2664764447213444,1.472294229792051
2083,1066,1088,1.1739773375647624,1.4724249689010211
2084,600,635,1.472618566424066,1.472618566424066
2085,1655,1699,1.3106542739602778,1.474485541226543
2086,347,352,1.2587719422997519,1.475108032818748
2087,1948,1954,1.2562056842286762,1.4758422115952716
2088,778,783,1.2238697409680264,1.476166944217794
2089,96,97,1.2545800446505502,1.4766766175216497
2090,1447,1452,1.4768997911833002,1.4768997911833002
2091,1818,1868,1.2974038703199133,1.4769379579820303
2092,1382,2007,1.329537539156835,1.477120719763462
2093,1603,1608,1.2068399169044812,1.4781281182030026
2094,509,512,1.3741664139882528,1.478210119054625
2095,869,1099,1.3516209719076873,1.4788682006053906
2096,324,350,1.285710978831727,1.479281880837647
2097,1177,1320,1.2246823828142184,1.4793035415832096
2098,30,31,1.316532112301516,1.480087486745265
2099,450,452,1.260371935170721,1.4804016033365583
2100,91,276,1.249891151723407,1.4806982641033872
2101,1963,2163,1.27172281239452,1.4821073645531273
2102,1384,1422,1.3159571411253914,1.4833413483274172
2103,1603,1662,1.147253448977373,1.4840763105283907
2104,571,572,1.2343820233589917,1.4842309113707242
2105,1452,1581,1.3191357199390252,1.4848095871127287
2106,1759,1770,1.2978068889817302,1.4851019536090238
2107,56,65,1.313997768664172,1.4851170232455368
2108,22,23,1.4256040610125624,1.4855786335568881
2109,175,196,1.2861341906902977,1.4859130671975562
2110,2175,2209,1.4859804019912377,1.4859804019912377
2111,1273,1418,1.361300023911717,1.4865708567271188
2112,513,631,1.4873588654248246,1.4873588654248246
2113,1,3,1.3678866713212146,1.487560530226943
2114,575,762,1.2115761084911956,1.4876904545353127
2115,1581,1585,1.267140978148605,1.4884868497403139
2116,1209,1423,1.4546810436571687,1.4891826407845963
2117,925,927,1.3177361539506205,1.489368230760166
2118,1027,1220,1.4067228041156672,1.4894806039938042
2119,1989,1991,1.229315251021706,1.491816531759743
2120,244,245,1.2516485727471052,1.4922719475674304
2121,1321,1513,1.241364730672587,1.4935123830285075
2122,1520,1523,1.237024491203281,1.4937656672746897
2123,2007,2183,1.292130156035396,1.4952376609791802
2124,1194,1470,1.2935245580633281,1.4974859372389453
2125,1550,1551,1.3329389297624226,1.498984918117468
2126,583,618,1.3418150718615556,1.4991651096018739
2127,788,791,1.271385098240188,1.5003636371954703
2128,1210,1350,1.297901891410862,1.5012352449449093
2129,361,370,1.2686097699053567,1.5023009155556437
2130,1349,1587,1.2748282530717359,1.5030440397550189
2131,1129,1132,1.2710840892343684,1.5037140228970882
2132,285,293,1.231930623543587,1.5043775405111899
2133,935,1100,1.2957052291382976,1.5054265775643276
2134,1945,1950,1.2690353345246583,1.50622621292806
2135,0,4,1.3937420876197721,1.5070347663373798
2136,2066,2069,1.4601131025057075,1.5077361469513972
2137,1551,1579,1.3808086953163448,1.5105124913480037
2138,1895,1910,1.3294415993139366,1.5122009629593718
2139,631,1315,1.459108151796656,1.5123319677828775
2140,1054,1077,1.2738473514632491,1.512653103136956
2141,1004,1182,1.2680097158365091,1.5136859854913602
2142,1975,2138,1.350255077942759,1.5139271501882816
2143,1419,1468,1.5159077117279227,1.5159077117279227
2144,129,149,1.2521987464776805,1.5160849970097874
2145,1025,1145,1.222322841663242,1.5165234340295903
2146,124,125,1.2854530157817186,1.5188432572569266
2147,246,250,1.2068575317910637,1.51986990619715
2148,1186,1187,1.3613375025754517,1.5203706998009174
2149,774,2029,1.317845851029183,1.522502503224202
2150,635,755,1.490171884346889,1.5232777456468534
2151,1828,2220,1.4238791988048414,1.5233833341347063
2152,267,268,1.2488600243999401,1.5241842981004827
2153,138,140,1.4937540026417204,1.5253828963347824
2154,683,706,1.4541168392921258,1.5262296783262912
2155,1858,2209,1.3347558313233554,1.5278158217957318
2156,1524,2121,1.4020423635238868,1.528111117679861
2157,19,425,1.3430692588297921,1.528137569112625
2158,1184,1208,1.3505227005222278,1.5299021511668625
2159,1741,1835,1.4009745150561213,1.5318948219544701
2160,832,1027,1.3411526669959979,1.5346601251954026
2161,16,17,1.4023304219209176,1.534946060152155
2162,2133,2134,1.3108261921866111,1.5372666460532787
2163,1642,1650,1.3466038158028122,1.5380878208239976
2164,764,766,1.26177110702798,1.5380990521851219
2165,896,898,1.3456752344955656,1.538327535895166
2166,1827,1919,1.4261050137363949,1.5383954772641655
2167,1387,1403,1.287033053822883,1.5404304421899273
2168,1806,1811,1.2662985053935372,1.540659047237204
2169,2202,2204,1.2795653226646886,1.5418866758781642
2170,706,2042,1.3529572045260387,1.543995564606735
2171,541,544,1.2919722043723505,1.544103291481916
2172,55,61,1.5443445211480509,1.5443445211480509
2173,2062,2128,1.3393920592699422,1.5453775434563979
2174,2060,2204,1.4025759828811786,1.5463134368737559
2175,1487,1493,1.2832847415484838,1.5463658295645522
2176,463,464,1.2396887638808862,1.5465091167762588
2177,1367,1830,1.3334013588089189,1.5479868570850908
2178,716,755,1.2777032167933537,1.5484233204468099
2179,1467,1833,1.319764073948202,1.549165822128738
2180,1196,1197,1.232944873554569,1.5510516027343295
2181,1774,1778,1.1912092980818845,1.5520108661490357
2182,1,30,1.2692296394077092,1.5524504574712144
2183,1418,2117,1.2961776616699758,1.555014556991962
2184,220,227,1.3668916771795991,1.555783757804299
2185,325,331,1.3428223146446014,1.5570726224443285
2186,1772,1794,1.2716693191010229,1.563379271711177
2187,631,1027,1.3768339655555724,1.5642105489201081
2188,1306,1639,1.3321348780560227,1.5646184276174362
2189,1443,2016,1.3423789675486606,1.5729080415240284
2190,13,331,1.306713434537199,1.574110387598384
2191,1189,1208,1.504415270502945,1.5743562437034093
2192,1465,1468,1.3090702677803039,1.5749809242786947
2193,878,1349,1.2042900920668334,1.576991025500594
2194,293,903,1.2528674593700249,1.5879754484781885
2195,581,725,1.3335862855295049,1.5920145343207206
2196,608,1223,1.3701569004945349,1.5925185090766094
2197,1639,2117,1.2916430763700533,1.593473810646775
2198,832,1737,1.3623615201423687,1.59961634158902
2199,435,531,1.2829997799587305,1.602114963488607
2200,988,2006,1.4592771484260172,1.608244575182174
2201,1925,1947,1.2947532793632037,1.6173438589078568
2202,1436,1751,1.5466856159406868,1.6188873275772158
2203,2016,2203,1.3457068294202492,1.6246492879754808
2204,61,138,1.5440994777794952,1.6248822600701869
2205,2042,2066,1.2678923536358147,1.627945343834847
2206,1394,2121,1.2986158251093707,1.6286508531760533
2207,1753,1828,1.3748438377616894,1.6296902982253751
2208,1243,2126,1.6306430015915354,1.6306430015915354
2209,96,98,1.35195751251519,1.6309427645893289
2210,224,581,1.25319998566934,1.632362269752889
2211,1016,1017,1.288911368949318,1.638258341050206
2212,78,234,1.2243803097310673,1.6432527621778859
2213,618,1208,1.3915836669208275,1.6586284982681667
2214,118,140,1.313492902699584,1.6632863238594904
2215,641,644,1.3750541114893657,1.664694696353826
2216,1223,1967,1.3189552142293761,1.6844142262554442
2217,1058,1059,1.38251041009231,1.6990233385174551
2218,1111,1119,1.3781858577504715,1.7082003027450638
2219,621,883,1.2666342190616677,1.7200768914812468
2220,1275,1282,1.2787809086176174,1.7223395543545328
2221,1243,1418,1.418653069151244,1.7342787486072375
2222,869,895,1.3139945329616343,1.8156997922344158
2223,94,223,1.4066411965324743,1.8620803882306316
