bc,bh,legacy_expfact_reconstruction_rmse,legacy_observed_rmse,legacy_expfact_pf_rmse,fast_expfact_reconstruction_rmse,fast_observed_rmse,fast_expfact_pf_rmse,slow-N_expfact_reconstruction_rmse,slow-N_observed_rmse
0.025,0.5,0.34069710389343694,0.3990773643862095,3.7823447173487943,0.34091461395042905,0.39931123451640305,3.7872331564827117,0.34056883187192183,0.39895361819779235
0.025,0.6000000000000001,0.33731049636152927,0.39528418604934024,3.7211526360218428,0.3375932256662432,0.39559335210576246,3.7276712830296423,0.33713280591835854,0.39511070029690304
0.025,0.7000000000000001,0.33386927394960403,0.3913822292608932,3.660876821073164,0.3342305800918059,0.3917833451976423,3.669285628095232,0.3336289326157522,0.39114448339851793
0.025,0.8,0.33036573639791544,0.3873598377448741,3.6015632767385433,0.3308208392476109,0.3878721978444387,3.612112238821589,0.3300494157455482,0.387042762990189
0.025,0.9,0.32679584020666685,0.383208209708152,3.54326032806158,0.32736165551519275,0.383853809893313,3.5561877630157204,0.326390854712335,0.3827969086737298
0.025,1.0,0.32315968588229427,0.37892185946731116,3.4860186814274106,0.32385439290188256,0.37972524058593754,3.5015493736752643,0.3226541711467808,0.3784017222345025
0.025,1.1,0.3194612919287603,0.3744984466128893,3.429891473631376,0.3203038442664018,0.37548651937846894,3.4482346834120086,0.3188437284982705,0.3738545534087333
0.025,1.2000000000000002,0.3157078034127293,0.3699380815114713,3.3749343065162014,0.31671759390674364,0.3711401417723323,3.396281649020562,0.3149662167977677,0.369154232043411
0.025,1.3,0.3119085209940807,0.3652424487424974,3.321205263830172,0.3131052594759461,0.3666904544064329,3.3457284664085685,0.311029942672423,0.36430041684142417
0.025,1.4000000000000001,0.3080741943028966,0.3604141532170583,3.2687649065769406,0.30947785136316863,0.3621431445444252,3.296613456068003,0.3070448691079468,0.35929367728915335
0.025,1.5,0.3042168391516605,0.35545653439815506,3.217676242760781,0.3058473933784306,0.357504965345184,3.248974939236136,0.303023410422043,0.3541363692148309
0.025,1.6,0.300350091149019,0.35037400145450437,3.168004667100063,0.3022268180782615,0.3527837118287401,3.202851104878291,0.2989818215779569,0.34883428899133523
