index,Primary_cluster,Secondary_cluster,n_Ca,n_CDZ_ligands,n_Ca_final,n_CDZ_ligands_final,dir_prefix
843,n,0,4,2,4,2,liganded_ions/cluster_n_0_ca4_cdz2/complex_rank4_plddt0.5442846_ca2_cdz2_minimised
844,n,0,4,2,4,2,liganded_ions/cluster_n_0_ca4_cdz2/complex_rank5_plddt0.5419039_ca4_cdz2_minimised
845,n,1,0,1,0,1,liganded_ions/cluster_n_1_ca0_cdz1/complex_rank1_plddt0.6073492_ca0_cdz1_minimised
846,n,1,0,1,0,1,liganded_ions/cluster_n_1_ca0_cdz1/complex_rank2_plddt0.6028067_ca0_cdz1_minimised
847,n,1,0,1,0,1,liganded_ions/cluster_n_1_ca0_cdz1/complex_rank3_plddt0.6023721_ca0_cdz1_minimised
848,n,1,0,1,0,1,liganded_ions/cluster_n_1_ca0_cdz1/complex_rank4_plddt0.5996111_ca0_cdz1_minimised
849,n,1,0,1,0,1,liganded_ions/cluster_n_1_ca0_cdz1/complex_rank5_plddt0.5971631_ca0_cdz1_minimised
850,n,1,0,2,0,2,liganded_ions/cluster_n_1_ca0_cdz2/complex_rank1_plddt0.5639123_ca0_cdz2_minimised
851,n,1,0,2,0,2,liganded_ions/cluster_n_1_ca0_cdz2/complex_rank2_plddt0.5617006_ca0_cdz2_minimised
852,n,1,0,2,0,2,liganded_ions/cluster_n_1_ca0_cdz2/complex_rank3_plddt0.5611338_ca0_cdz2_minimised
853,n,1,0,2,0,2,liganded_ions/cluster_n_1_ca0_cdz2/complex_rank4_plddt0.5609236_ca0_cdz2_minimised
854,n,1,0,2,0,2,liganded_ions/cluster_n_1_ca0_cdz2/complex_rank5_plddt0.5606071_ca0_cdz2_minimised
855,n,1,1,0,1,0,liganded_ions/cluster_n_1_ca1_cdz0/complex_rank1_plddt0.7865934_ca1_cdz0_minimised
856,n,1,1,0,1,0,liganded_ions/cluster_n_1_ca1_cdz0/complex_rank2_plddt0.7863063_ca1_cdz0_minimised
857,n,1,1,0,1,0,liganded_ions/cluster_n_1_ca1_cdz0/complex_rank3_plddt0.7842395_ca1_cdz0_minimised
858,n,1,1,0,1,0,liganded_ions/cluster_n_1_ca1_cdz0/complex_rank4_plddt0.7815176_ca1_cdz0_minimised
859,n,1,1,0,1,0,liganded_ions/cluster_n_1_ca1_cdz0/complex_rank5_plddt0.7800668_ca1_cdz0_minimised
860,n,1,1,1,1,1,liganded_ions/cluster_n_1_ca1_cdz1/complex_rank1_plddt0.6042214_ca1_cdz1_minimised
861,n,1,1,1,1,1,liganded_ions/cluster_n_1_ca1_cdz1/complex_rank2_plddt0.6022557_ca1_cdz1_minimised
862,n,1,1,1,1,1,liganded_ions/cluster_n_1_ca1_cdz1/complex_rank3_plddt0.6010081_ca1_cdz1_minimised
863,n,1,1,1,1,1,liganded_ions/cluster_n_1_ca1_cdz1/complex_rank4_plddt0.5974042_ca1_cdz1_minimised
864,n,1,1,1,1,1,liganded_ions/cluster_n_1_ca1_cdz1/complex_rank5_plddt0.5964761_ca1_cdz1_minimised
865,n,1,1,2,1,2,liganded_ions/cluster_n_1_ca1_cdz2/complex_rank1_plddt0.5669628_ca1_cdz2_minimised
866,n,1,1,2,1,2,liganded_ions/cluster_n_1_ca1_cdz2/complex_rank2_plddt0.5612770_ca1_cdz2_minimised
867,n,1,1,2,1,2,liganded_ions/cluster_n_1_ca1_cdz2/complex_rank3_plddt0.5606763_ca1_cdz2_minimised
868,n,1,1,2,1,2,liganded_ions/cluster_n_1_ca1_cdz2/complex_rank4_plddt0.5580372_ca1_cdz2_minimised
869,n,1,1,2,1,2,liganded_ions/cluster_n_1_ca1_cdz2/complex_rank5_plddt0.5555036_ca1_cdz2_minimised
870,n,1,2,0,2,0,liganded_ions/cluster_n_1_ca2_cdz0/complex_rank1_plddt0.5081186_ca2_cdz0_minimised
871,n,1,2,0,2,0,liganded_ions/cluster_n_1_ca2_cdz0/complex_rank2_plddt0.5001142_ca2_cdz0_minimised
872,n,1,2,0,2,0,liganded_ions/cluster_n_1_ca2_cdz0/complex_rank3_plddt0.4827327_ca2_cdz0_minimised
873,n,1,2,0,2,0,liganded_ions/cluster_n_1_ca2_cdz0/complex_rank4_plddt0.4803957_ca2_cdz0_minimised
874,n,1,2,0,2,0,liganded_ions/cluster_n_1_ca2_cdz0/complex_rank5_plddt0.4776664_ca2_cdz0_minimised
875,n,1,2,1,2,1,liganded_ions/cluster_n_1_ca2_cdz1/complex_rank1_plddt0.6167158_ca2_cdz1_minimised
876,n,1,2,1,2,1,liganded_ions/cluster_n_1_ca2_cdz1/complex_rank2_plddt0.6159977_ca2_cdz1_minimised
877,n,1,2,1,2,1,liganded_ions/cluster_n_1_ca2_cdz1/complex_rank3_plddt0.6140281_ca2_cdz1_minimised
878,n,1,2,1,2,1,liganded_ions/cluster_n_1_ca2_cdz1/complex_rank4_plddt0.6129372_ca2_cdz1_minimised
879,n,1,2,1,2,1,liganded_ions/cluster_n_1_ca2_cdz1/complex_rank5_plddt0.6118846_ca2_cdz1_minimised
880,n,1,2,2,2,2,liganded_ions/cluster_n_1_ca2_cdz2/complex_rank1_plddt0.5659161_ca2_cdz2_minimised
881,n,1,2,2,2,2,liganded_ions/cluster_n_1_ca2_cdz2/complex_rank2_plddt0.5637637_ca2_cdz2_minimised
882,n,1,2,2,2,2,liganded_ions/cluster_n_1_ca2_cdz2/complex_rank3_plddt0.5632818_ca2_cdz2_minimised
883,n,1,2,2,2,2,liganded_ions/cluster_n_1_ca2_cdz2/complex_rank4_plddt0.5608982_ca2_cdz2_minimised
884,n,1,2,2,2,2,liganded_ions/cluster_n_1_ca2_cdz2/complex_rank5_plddt0.5583962_ca1_cdz2_minimised
885,n,1,3,0,3,0,liganded_ions/cluster_n_1_ca3_cdz0/complex_rank1_plddt0.4825813_ca2_cdz0_minimised
886,n,1,3,0,3,0,liganded_ions/cluster_n_1_ca3_cdz0/complex_rank2_plddt0.4803011_ca3_cdz0_minimised
887,n,1,3,0,3,0,liganded_ions/cluster_n_1_ca3_cdz0/complex_rank3_plddt0.4617813_ca3_cdz0_minimised
888,n,1,3,0,3,0,liganded_ions/cluster_n_1_ca3_cdz0/complex_rank4_plddt0.4596213_ca3_cdz0_minimised
889,n,1,3,0,3,0,liganded_ions/cluster_n_1_ca3_cdz0/complex_rank5_plddt0.4445473_ca3_cdz0_minimised
890,n,1,3,1,3,1,liganded_ions/cluster_n_1_ca3_cdz1/complex_rank1_plddt0.6006987_ca2_cdz1_minimised
891,n,1,3,1,3,1,liganded_ions/cluster_n_1_ca3_cdz1/complex_rank2_plddt0.5978429_ca3_cdz1_minimised
892,n,1,3,1,3,1,liganded_ions/cluster_n_1_ca3_cdz1/complex_rank3_plddt0.5967243_ca3_cdz1_minimised
893,n,1,3,1,3,1,liganded_ions/cluster_n_1_ca3_cdz1/complex_rank4_plddt0.5964968_ca3_cdz1_minimised
894,n,1,3,1,3,1,liganded_ions/cluster_n_1_ca3_cdz1/complex_rank5_plddt0.5935958_ca2_cdz1_minimised
895,n,1,3,2,3,2,liganded_ions/cluster_n_1_ca3_cdz2/complex_rank1_plddt0.5617650_ca3_cdz2_minimised
896,n,1,3,2,3,2,liganded_ions/cluster_n_1_ca3_cdz2/complex_rank2_plddt0.5604589_ca3_cdz2_minimised
897,n,1,3,2,3,2,liganded_ions/cluster_n_1_ca3_cdz2/complex_rank3_plddt0.5589953_ca3_cdz2_minimised
898,n,1,3,2,3,2,liganded_ions/cluster_n_1_ca3_cdz2/complex_rank4_plddt0.5565311_ca2_cdz2_minimised
899,n,1,3,2,3,2,liganded_ions/cluster_n_1_ca3_cdz2/complex_rank5_plddt0.5564061_ca2_cdz2_minimised
900,n,1,4,0,4,0,liganded_ions/cluster_n_1_ca4_cdz0/complex_rank1_plddt0.4620373_ca3_cdz0_minimised
901,n,1,4,0,4,0,liganded_ions/cluster_n_1_ca4_cdz0/complex_rank2_plddt0.4571325_ca4_cdz0_minimised
902,n,1,4,0,4,0,liganded_ions/cluster_n_1_ca4_cdz0/complex_rank3_plddt0.4555789_ca3_cdz0_minimised
903,n,1,4,0,4,0,liganded_ions/cluster_n_1_ca4_cdz0/complex_rank4_plddt0.4466525_ca4_cdz0_minimised
904,n,1,4,0,4,0,liganded_ions/cluster_n_1_ca4_cdz0/complex_rank5_plddt0.4436603_ca3_cdz0_minimised
905,n,1,4,1,4,1,liganded_ions/cluster_n_1_ca4_cdz1/complex_rank1_plddt0.5948978_ca3_cdz1_minimised
906,n,1,4,1,4,1,liganded_ions/cluster_n_1_ca4_cdz1/complex_rank2_plddt0.5943732_ca3_cdz1_minimised
907,n,1,4,1,4,1,liganded_ions/cluster_n_1_ca4_cdz1/complex_rank3_plddt0.5939865_ca4_cdz1_minimised
908,n,1,4,1,4,1,liganded_ions/cluster_n_1_ca4_cdz1/complex_rank4_plddt0.5925950_ca3_cdz1_minimised
909,n,1,4,1,4,1,liganded_ions/cluster_n_1_ca4_cdz1/complex_rank5_plddt0.5884243_ca4_cdz1_minimised
910,n,1,4,2,4,2,liganded_ions/cluster_n_1_ca4_cdz2/complex_rank1_plddt0.5416818_ca2_cdz2_minimised
911,n,1,4,2,4,2,liganded_ions/cluster_n_1_ca4_cdz2/complex_rank2_plddt0.5395833_ca4_cdz2_minimised
912,n,1,4,2,4,2,liganded_ions/cluster_n_1_ca4_cdz2/complex_rank3_plddt0.5390861_ca3_cdz2_minimised
913,n,1,4,2,4,2,liganded_ions/cluster_n_1_ca4_cdz2/complex_rank4_plddt0.5383142_ca3_cdz2_minimised
914,n,1,4,2,4,2,liganded_ions/cluster_n_1_ca4_cdz2/complex_rank5_plddt0.5348360_ca3_cdz2_minimised
915,n,2,0,1,0,1,liganded_ions/cluster_n_2_ca0_cdz1/complex_rank1_plddt0.6241148_ca0_cdz1_minimised
916,n,2,0,1,0,1,liganded_ions/cluster_n_2_ca0_cdz1/complex_rank2_plddt0.6203746_ca0_cdz1_minimised
917,n,2,0,1,0,1,liganded_ions/cluster_n_2_ca0_cdz1/complex_rank3_plddt0.6197850_ca0_cdz1_minimised
918,n,2,0,1,0,1,liganded_ions/cluster_n_2_ca0_cdz1/complex_rank4_plddt0.6197523_ca0_cdz1_minimised
919,n,2,0,1,0,1,liganded_ions/cluster_n_2_ca0_cdz1/complex_rank5_plddt0.6158444_ca0_cdz1_minimised
920,n,2,0,2,0,2,liganded_ions/cluster_n_2_ca0_cdz2/complex_rank1_plddt0.5691315_ca0_cdz2_minimised
921,n,2,0,2,0,2,liganded_ions/cluster_n_2_ca0_cdz2/complex_rank2_plddt0.5657991_ca0_cdz2_minimised
922,n,2,0,2,0,2,liganded_ions/cluster_n_2_ca0_cdz2/complex_rank3_plddt0.5650428_ca0_cdz2_minimised
923,n,2,0,2,0,2,liganded_ions/cluster_n_2_ca0_cdz2/complex_rank4_plddt0.5646793_ca0_cdz2_minimised
924,n,2,0,2,0,2,liganded_ions/cluster_n_2_ca0_cdz2/complex_rank5_plddt0.5639110_ca0_cdz2_minimised
925,n,2,1,0,1,0,liganded_ions/cluster_n_2_ca1_cdz0/complex_rank1_plddt0.7885536_ca1_cdz0_minimised
926,n,2,1,0,1,0,liganded_ions/cluster_n_2_ca1_cdz0/complex_rank2_plddt0.7884649_ca1_cdz0_minimised
927,n,2,1,0,1,0,liganded_ions/cluster_n_2_ca1_cdz0/complex_rank3_plddt0.7866286_ca1_cdz0_minimised
928,n,2,1,0,1,0,liganded_ions/cluster_n_2_ca1_cdz0/complex_rank4_plddt0.7858285_ca1_cdz0_minimised
929,n,2,1,0,1,0,liganded_ions/cluster_n_2_ca1_cdz0/complex_rank5_plddt0.7806047_ca1_cdz0_minimised
930,n,2,1,1,1,1,liganded_ions/cluster_n_2_ca1_cdz1/complex_rank1_plddt0.6167435_ca1_cdz1_minimised
931,n,2,1,1,1,1,liganded_ions/cluster_n_2_ca1_cdz1/complex_rank2_plddt0.6142101_ca1_cdz1_minimised
932,n,2,1,1,1,1,liganded_ions/cluster_n_2_ca1_cdz1/complex_rank3_plddt0.6087113_ca1_cdz1_minimised
933,n,2,1,1,1,1,liganded_ions/cluster_n_2_ca1_cdz1/complex_rank4_plddt0.6057199_ca1_cdz1_minimised
934,n,2,1,1,1,1,liganded_ions/cluster_n_2_ca1_cdz1/complex_rank5_plddt0.6053543_ca1_cdz1_minimised
935,n,2,1,2,1,2,liganded_ions/cluster_n_2_ca1_cdz2/complex_rank1_plddt0.5599144_ca1_cdz2_minimised
936,n,2,1,2,1,2,liganded_ions/cluster_n_2_ca1_cdz2/complex_rank2_plddt0.5589362_ca1_cdz2_minimised
937,n,2,1,2,1,2,liganded_ions/cluster_n_2_ca1_cdz2/complex_rank3_plddt0.5587342_ca1_cdz2_minimised
938,n,2,1,2,1,2,liganded_ions/cluster_n_2_ca1_cdz2/complex_rank4_plddt0.5577897_ca1_cdz2_minimised
939,n,2,1,2,1,2,liganded_ions/cluster_n_2_ca1_cdz2/complex_rank5_plddt0.5548373_ca1_cdz2_minimised
940,n,2,2,0,2,0,liganded_ions/cluster_n_2_ca2_cdz0/complex_rank1_plddt0.5167239_ca2_cdz0_minimised
941,n,2,2,0,2,0,liganded_ions/cluster_n_2_ca2_cdz0/complex_rank2_plddt0.5119401_ca2_cdz0_minimised
942,n,2,2,0,2,0,liganded_ions/cluster_n_2_ca2_cdz0/complex_rank3_plddt0.4935431_ca1_cdz0_minimised
943,n,2,2,0,2,0,liganded_ions/cluster_n_2_ca2_cdz0/complex_rank4_plddt0.4918234_ca2_cdz0_minimised
944,n,2,2,0,2,0,liganded_ions/cluster_n_2_ca2_cdz0/complex_rank5_plddt0.4685127_ca2_cdz0_minimised
945,n,2,2,1,2,1,liganded_ions/cluster_n_2_ca2_cdz1/complex_rank1_plddt0.6201064_ca2_cdz1_minimised
946,n,2,2,1,2,1,liganded_ions/cluster_n_2_ca2_cdz1/complex_rank2_plddt0.6126446_ca2_cdz1_minimised
947,n,2,2,1,2,1,liganded_ions/cluster_n_2_ca2_cdz1/complex_rank3_plddt0.6115261_ca2_cdz1_minimised
948,n,2,2,1,2,1,liganded_ions/cluster_n_2_ca2_cdz1/complex_rank4_plddt0.6112220_ca2_cdz1_minimised
949,n,2,2,1,2,1,liganded_ions/cluster_n_2_ca2_cdz1/complex_rank5_plddt0.6090063_ca2_cdz1_minimised
950,n,2,2,2,2,2,liganded_ions/cluster_n_2_ca2_cdz2/complex_rank1_plddt0.5537926_ca2_cdz2_minimised
951,n,2,2,2,2,2,liganded_ions/cluster_n_2_ca2_cdz2/complex_rank2_plddt0.5512855_ca2_cdz2_minimised
952,n,2,2,2,2,2,liganded_ions/cluster_n_2_ca2_cdz2/complex_rank3_plddt0.5503239_ca2_cdz2_minimised
953,n,2,2,2,2,2,liganded_ions/cluster_n_2_ca2_cdz2/complex_rank4_plddt0.5488799_ca2_cdz2_minimised
954,n,2,2,2,2,2,liganded_ions/cluster_n_2_ca2_cdz2/complex_rank5_plddt0.5467719_ca2_cdz2_minimised
955,n,2,3,0,3,0,liganded_ions/cluster_n_2_ca3_cdz0/complex_rank1_plddt0.4813279_ca3_cdz0_minimised
956,n,2,3,0,3,0,liganded_ions/cluster_n_2_ca3_cdz0/complex_rank2_plddt0.4780682_ca3_cdz0_minimised
957,n,2,3,0,3,0,liganded_ions/cluster_n_2_ca3_cdz0/complex_rank3_plddt0.4676757_ca3_cdz0_minimised
958,n,2,3,0,3,0,liganded_ions/cluster_n_2_ca3_cdz0/complex_rank4_plddt0.4579206_ca2_cdz0_minimised
959,n,2,3,0,3,0,liganded_ions/cluster_n_2_ca3_cdz0/complex_rank5_plddt0.4480449_ca3_cdz0_minimised
960,n,2,3,1,3,1,liganded_ions/cluster_n_2_ca3_cdz1/complex_rank1_plddt0.6112911_ca3_cdz1_minimised
961,n,2,3,1,3,1,liganded_ions/cluster_n_2_ca3_cdz1/complex_rank2_plddt0.6085250_ca3_cdz1_minimised
962,n,2,3,1,3,1,liganded_ions/cluster_n_2_ca3_cdz1/complex_rank3_plddt0.6030782_ca3_cdz1_minimised
963,n,2,3,1,3,1,liganded_ions/cluster_n_2_ca3_cdz1/complex_rank4_plddt0.6005613_ca3_cdz1_minimised
964,n,2,3,1,3,1,liganded_ions/cluster_n_2_ca3_cdz1/complex_rank5_plddt0.5961840_ca3_cdz1_minimised
965,n,2,3,2,3,2,liganded_ions/cluster_n_2_ca3_cdz2/complex_rank1_plddt0.5626015_ca3_cdz2_minimised
966,n,2,3,2,3,2,liganded_ions/cluster_n_2_ca3_cdz2/complex_rank2_plddt0.5620807_ca3_cdz2_minimised
967,n,2,3,2,3,2,liganded_ions/cluster_n_2_ca3_cdz2/complex_rank3_plddt0.5590873_ca3_cdz2_minimised
968,n,2,3,2,3,2,liganded_ions/cluster_n_2_ca3_cdz2/complex_rank4_plddt0.5582629_ca3_cdz2_minimised
969,n,2,3,2,3,2,liganded_ions/cluster_n_2_ca3_cdz2/complex_rank5_plddt0.5562996_ca3_cdz2_minimised
970,n,2,4,0,4,0,liganded_ions/cluster_n_2_ca4_cdz0/complex_rank1_plddt0.4690640_ca4_cdz0_minimised
971,n,2,4,0,4,0,liganded_ions/cluster_n_2_ca4_cdz0/complex_rank2_plddt0.4657242_ca4_cdz0_minimised
972,n,2,4,0,4,0,liganded_ions/cluster_n_2_ca4_cdz0/complex_rank3_plddt0.4602918_ca3_cdz0_minimised
973,n,2,4,0,4,0,liganded_ions/cluster_n_2_ca4_cdz0/complex_rank4_plddt0.4451365_ca4_cdz0_minimised
974,n,2,4,0,4,0,liganded_ions/cluster_n_2_ca4_cdz0/complex_rank5_plddt0.4426748_ca4_cdz0_minimised
975,n,2,4,1,4,1,liganded_ions/cluster_n_2_ca4_cdz1/complex_rank1_plddt0.5922031_ca3_cdz1_minimised
976,n,2,4,1,4,1,liganded_ions/cluster_n_2_ca4_cdz1/complex_rank2_plddt0.5903268_ca3_cdz1_minimised
977,n,2,4,1,4,1,liganded_ions/cluster_n_2_ca4_cdz1/complex_rank3_plddt0.5884665_ca4_cdz1_minimised
978,n,2,4,1,4,1,liganded_ions/cluster_n_2_ca4_cdz1/complex_rank4_plddt0.5874512_ca4_cdz1_minimised
979,n,2,4,1,4,1,liganded_ions/cluster_n_2_ca4_cdz1/complex_rank5_plddt0.5866632_ca3_cdz1_minimised
980,n,2,4,2,4,2,liganded_ions/cluster_n_2_ca4_cdz2/complex_rank1_plddt0.5505186_ca4_cdz2_minimised
981,n,2,4,2,4,2,liganded_ions/cluster_n_2_ca4_cdz2/complex_rank2_plddt0.5440876_ca3_cdz2_minimised
982,n,2,4,2,4,2,liganded_ions/cluster_n_2_ca4_cdz2/complex_rank3_plddt0.5421243_ca4_cdz2_minimised
983,n,2,4,2,4,2,liganded_ions/cluster_n_2_ca4_cdz2/complex_rank4_plddt0.5420704_ca3_cdz2_minimised
984,n,2,4,2,4,2,liganded_ions/cluster_n_2_ca4_cdz2/complex_rank5_plddt0.5395372_ca4_cdz2_minimised
985,n,3,0,1,0,1,liganded_ions/cluster_n_3_ca0_cdz1/complex_rank1_plddt0.6073441_ca0_cdz1_minimised
986,n,3,0,1,0,1,liganded_ions/cluster_n_3_ca0_cdz1/complex_rank2_plddt0.6068284_ca0_cdz1_minimised
987,n,3,0,1,0,1,liganded_ions/cluster_n_3_ca0_cdz1/complex_rank3_plddt0.6064517_ca0_cdz1_minimised
988,n,3,0,1,0,1,liganded_ions/cluster_n_3_ca0_cdz1/complex_rank4_plddt0.6063874_ca0_cdz1_minimised
989,n,3,0,1,0,1,liganded_ions/cluster_n_3_ca0_cdz1/complex_rank5_plddt0.6036057_ca0_cdz1_minimised
990,n,3,0,2,0,2,liganded_ions/cluster_n_3_ca0_cdz2/complex_rank1_plddt0.5608065_ca0_cdz2_minimised
991,n,3,0,2,0,2,liganded_ions/cluster_n_3_ca0_cdz2/complex_rank2_plddt0.5605877_ca0_cdz2_minimised
992,n,3,0,2,0,2,liganded_ions/cluster_n_3_ca0_cdz2/complex_rank3_plddt0.5553338_ca0_cdz2_minimised
993,n,3,0,2,0,2,liganded_ions/cluster_n_3_ca0_cdz2/complex_rank4_plddt0.5551778_ca0_cdz2_minimised
994,n,3,0,2,0,2,liganded_ions/cluster_n_3_ca0_cdz2/complex_rank5_plddt0.5527771_ca0_cdz2_minimised
995,n,3,1,0,1,0,liganded_ions/cluster_n_3_ca1_cdz0/complex_rank1_plddt0.7967241_ca1_cdz0_minimised
996,n,3,1,0,1,0,liganded_ions/cluster_n_3_ca1_cdz0/complex_rank2_plddt0.7932962_ca1_cdz0_minimised
997,n,3,1,0,1,0,liganded_ions/cluster_n_3_ca1_cdz0/complex_rank3_plddt0.7907941_ca1_cdz0_minimised
998,n,3,1,0,1,0,liganded_ions/cluster_n_3_ca1_cdz0/complex_rank4_plddt0.7902478_ca1_cdz0_minimised
999,n,3,1,0,1,0,liganded_ions/cluster_n_3_ca1_cdz0/complex_rank5_plddt0.7900326_ca1_cdz0_minimised
1000,n,3,1,1,1,1,liganded_ions/cluster_n_3_ca1_cdz1/complex_rank1_plddt0.6121094_ca0_cdz1_minimised
1001,n,3,1,1,1,1,liganded_ions/cluster_n_3_ca1_cdz1/complex_rank2_plddt0.6069084_ca1_cdz1_minimised
1002,n,3,1,1,1,1,liganded_ions/cluster_n_3_ca1_cdz1/complex_rank3_plddt0.6039698_ca1_cdz1_minimised
1003,n,3,1,1,1,1,liganded_ions/cluster_n_3_ca1_cdz1/complex_rank4_plddt0.6019902_ca1_cdz1_minimised
1004,n,3,1,1,1,1,liganded_ions/cluster_n_3_ca1_cdz1/complex_rank5_plddt0.5989380_ca1_cdz1_minimised
1005,n,3,1,2,1,2,liganded_ions/cluster_n_3_ca1_cdz2/complex_rank1_plddt0.5609516_ca1_cdz2_minimised
1006,n,3,1,2,1,2,liganded_ions/cluster_n_3_ca1_cdz2/complex_rank2_plddt0.5608488_ca1_cdz2_minimised
1007,n,3,1,2,1,2,liganded_ions/cluster_n_3_ca1_cdz2/complex_rank3_plddt0.5586238_ca1_cdz2_minimised
1008,n,3,1,2,1,2,liganded_ions/cluster_n_3_ca1_cdz2/complex_rank4_plddt0.5574734_ca1_cdz2_minimised
1009,n,3,1,2,1,2,liganded_ions/cluster_n_3_ca1_cdz2/complex_rank5_plddt0.5572582_ca1_cdz2_minimised
1010,n,3,2,0,2,0,liganded_ions/cluster_n_3_ca2_cdz0/complex_rank1_plddt0.5108190_ca2_cdz0_minimised
1011,n,3,2,0,2,0,liganded_ions/cluster_n_3_ca2_cdz0/complex_rank2_plddt0.5019751_ca2_cdz0_minimised
1012,n,3,2,0,2,0,liganded_ions/cluster_n_3_ca2_cdz0/complex_rank3_plddt0.4950871_ca1_cdz0_minimised
1013,n,3,2,0,2,0,liganded_ions/cluster_n_3_ca2_cdz0/complex_rank4_plddt0.4888800_ca2_cdz0_minimised
1014,n,3,2,0,2,0,liganded_ions/cluster_n_3_ca2_cdz0/complex_rank5_plddt0.4802412_ca1_cdz0_minimised
1015,n,3,2,1,2,1,liganded_ions/cluster_n_3_ca2_cdz1/complex_rank1_plddt0.6064737_ca2_cdz1_minimised
1016,n,3,2,1,2,1,liganded_ions/cluster_n_3_ca2_cdz1/complex_rank2_plddt0.6034009_ca2_cdz1_minimised
1017,n,3,2,1,2,1,liganded_ions/cluster_n_3_ca2_cdz1/complex_rank3_plddt0.6026765_ca2_cdz1_minimised
1018,n,3,2,1,2,1,liganded_ions/cluster_n_3_ca2_cdz1/complex_rank4_plddt0.6017801_ca2_cdz1_minimised
1019,n,3,2,1,2,1,liganded_ions/cluster_n_3_ca2_cdz1/complex_rank5_plddt0.6005510_ca1_cdz1_minimised
1020,n,3,2,2,2,2,liganded_ions/cluster_n_3_ca2_cdz2/complex_rank1_plddt0.5550259_ca2_cdz2_minimised
1021,n,3,2,2,2,2,liganded_ions/cluster_n_3_ca2_cdz2/complex_rank2_plddt0.5516762_ca1_cdz2_minimised
1022,n,3,2,2,2,2,liganded_ions/cluster_n_3_ca2_cdz2/complex_rank3_plddt0.5511566_ca2_cdz2_minimised
1023,n,3,2,2,2,2,liganded_ions/cluster_n_3_ca2_cdz2/complex_rank4_plddt0.5502074_ca1_cdz2_minimised
1024,n,3,2,2,2,2,liganded_ions/cluster_n_3_ca2_cdz2/complex_rank5_plddt0.5492344_ca1_cdz2_minimised
1025,n,3,3,0,3,0,liganded_ions/cluster_n_3_ca3_cdz0/complex_rank1_plddt0.4919070_ca3_cdz0_minimised
1026,n,3,3,0,3,0,liganded_ions/cluster_n_3_ca3_cdz0/complex_rank2_plddt0.4767282_ca3_cdz0_minimised
1027,n,3,3,0,3,0,liganded_ions/cluster_n_3_ca3_cdz0/complex_rank3_plddt0.4624051_ca3_cdz0_minimised
1028,n,3,3,0,3,0,liganded_ions/cluster_n_3_ca3_cdz0/complex_rank4_plddt0.4622940_ca3_cdz0_minimised
1029,n,3,3,0,3,0,liganded_ions/cluster_n_3_ca3_cdz0/complex_rank5_plddt0.4609911_ca3_cdz0_minimised
1030,n,3,3,1,3,1,liganded_ions/cluster_n_3_ca3_cdz1/complex_rank1_plddt0.6017058_ca2_cdz1_minimised
1031,n,3,3,1,3,1,liganded_ions/cluster_n_3_ca3_cdz1/complex_rank2_plddt0.6012308_ca2_cdz1_minimised
1032,n,3,3,1,3,1,liganded_ions/cluster_n_3_ca3_cdz1/complex_rank3_plddt0.6011844_ca3_cdz1_minimised
1033,n,3,3,1,3,1,liganded_ions/cluster_n_3_ca3_cdz1/complex_rank4_plddt0.5991557_ca2_cdz1_minimised
1034,n,3,3,1,3,1,liganded_ions/cluster_n_3_ca3_cdz1/complex_rank5_plddt0.5955949_ca2_cdz1_minimised
1035,n,3,3,2,3,2,liganded_ions/cluster_n_3_ca3_cdz2/complex_rank1_plddt0.5561674_ca3_cdz2_minimised
1036,n,3,3,2,3,2,liganded_ions/cluster_n_3_ca3_cdz2/complex_rank2_plddt0.5559947_ca3_cdz2_minimised
1037,n,3,3,2,3,2,liganded_ions/cluster_n_3_ca3_cdz2/complex_rank3_plddt0.5557551_ca3_cdz2_minimised
1038,n,3,3,2,3,2,liganded_ions/cluster_n_3_ca3_cdz2/complex_rank4_plddt0.5526857_ca3_cdz2_minimised
1039,n,3,3,2,3,2,liganded_ions/cluster_n_3_ca3_cdz2/complex_rank5_plddt0.5496095_ca3_cdz2_minimised
1040,n,3,4,0,4,0,liganded_ions/cluster_n_3_ca4_cdz0/complex_rank1_plddt0.4681319_ca4_cdz0_minimised
1041,n,3,4,0,4,0,liganded_ions/cluster_n_3_ca4_cdz0/complex_rank2_plddt0.4566984_ca4_cdz0_minimised
1042,n,3,4,0,4,0,liganded_ions/cluster_n_3_ca4_cdz0/complex_rank3_plddt0.4562253_ca2_cdz0_minimised
1043,n,3,4,0,4,0,liganded_ions/cluster_n_3_ca4_cdz0/complex_rank4_plddt0.4552982_ca4_cdz0_minimised
1044,n,3,4,0,4,0,liganded_ions/cluster_n_3_ca4_cdz0/complex_rank5_plddt0.4477291_ca3_cdz0_minimised
1045,n,3,4,1,4,1,liganded_ions/cluster_n_3_ca4_cdz1/complex_rank1_plddt0.5928693_ca4_cdz1_minimised
1046,n,3,4,1,4,1,liganded_ions/cluster_n_3_ca4_cdz1/complex_rank2_plddt0.5919901_ca3_cdz1_minimised
1047,n,3,4,1,4,1,liganded_ions/cluster_n_3_ca4_cdz1/complex_rank3_plddt0.5906095_ca2_cdz1_minimised
1048,n,3,4,1,4,1,liganded_ions/cluster_n_3_ca4_cdz1/complex_rank4_plddt0.5897930_ca4_cdz1_minimised
1049,n,3,4,1,4,1,liganded_ions/cluster_n_3_ca4_cdz1/complex_rank5_plddt0.5852767_ca4_cdz1_minimised
