arm,family,start,open,closed,intermediate,recovery,tv,ess_fraction,open_conditional_ess,closed_conditional_ess,intermediate_conditional_ess
38,hierarchical_logpf_profile,0,0.062126947133072985,0.08862906910649318,0.8492439837604339,17.67702507803879,0.8492439837604339,0.04374515724630958,12.861895730960319,13.939460573228153,76.64022842185803
38,hierarchical_logpf_profile,1,0.061451342421129644,0.08967017448853726,0.8488784830903332,17.710780979441754,0.8488784830903331,0.04336039185607948,13.363776458713133,14.173757459842697,75.73005896048556
39,hierarchical_logpf_profile,0,0.08526889513583899,0.10024950662096749,0.8144815982431937,20.63685500315746,0.8144815982431935,0.051708876568601896,18.561256996632903,17.578247915128554,85.8382725536867
39,hierarchical_logpf_profile,1,0.0810346772695392,0.10271251812135349,0.8162528046091074,20.51472706530252,0.8162528046091073,0.05110209017439557,18.790251899984987,17.43751417146288,84.9785898886659
40,hierarchical_logpf_profile,0,0.09524105134521016,0.10910948329393766,0.7956494653608522,22.187061031338196,0.7956494653608521,0.05464962841038757,28.576354201845795,19.65539253493552,86.70973154599287
40,hierarchical_logpf_profile,1,0.0735639331262185,0.11286457717962856,0.8135714896941529,20.76498782518731,0.8135714896941529,0.04775023087042951,24.010944304557995,18.749453664460376,77.80187806793153
41,hierarchical_logpf_profile,0,0.13140388795960273,0.1533568618353401,0.7152392502050572,28.51591341322315,0.7152392502050571,0.08033557954957771,43.96900258760464,30.401070872297105,115.52486004040678
41,hierarchical_logpf_profile,1,0.1308445297210925,0.15456125682469862,0.7145942134542087,28.572996269804417,0.7145942134542088,0.07924548052209457,43.96111975962719,30.09344283443598,113.77516741811519
42,hierarchical_logpf_profile,0,0.1172531592689944,0.17151588459686365,0.7112309561341421,28.90620437573902,0.7112309561341421,0.07708214007921657,43.96648202984856,28.97543518864106,112.34416494978998
42,hierarchical_logpf_profile,1,0.10873943729388985,0.1544613044749533,0.7367992582311569,26.94384369428695,0.7367992582311569,0.0706806384077339,43.951431833220205,26.772691414791225,104.42791853779511
